edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
116,116,79,95,4.61880250600548,1.5139749105099074,1.0,1.4122994990654212,2.81695828138882,1.0,1.0,23.6258306166093,lattice
117,117,80,81,4.618802153517006,1.3259516237280389,1.0,1.2369035602167466,1.8923763800136448,1.0,1.0,27.804372010629443,lattice
118,118,81,82,4.618802153517006,1.211473130669401,1.0,1.1301131969044271,1.4433306668211372,1.0,1.0,27.84163833799611,lattice
119,119,81,98,4.618802506005169,1.2700882255934047,1.0,1.1847917375133,1.6631294370117589,1.0,1.0,24.153580624575643,lattice
120,120,82,83,4.618802153517006,1.1235741797106262,1.0,1.0481173507252566,1.1514092956111026,1.0,1.0,28.155518026115466,lattice
121,121,83,84,4.618802153517007,1.0817666857769532,1.0,1.009117558300773,1.0276028224518534,1.0,1.0,28.44628432826144,lattice
122,122,83,100,4.618802506005169,1.11380877111019,1.0,1.0390076867019558,1.121647213052716,1.0,1.0,25.033244977651314,lattice
123,123,84,85,4.618802153517006,1.08433574618165,1.0,1.0115140861258585,1.034941507386035,1.0,1.0,27.993262042353106,lattice
124,124,85,86,4.618802153517006,1.129084793554065,1.0,1.0532578835772508,1.1684339179973187,1.0,1.0,28.4966380324853,lattice
125,125,85,102,4.618802506006413,1.1167416700985682,1.0,1.0417436182837256,1.1305311833467135,1.0,1.0,25.053678053683882,lattice
126,126,86,87,4.618802153517005,1.222895981849095,1.0,1.1407689139299584,1.4845438640866464,1.0,1.0,26.907997474292134,lattice
127,127,87,88,4.618802153517006,1.342449482177723,1.0,1.2522934579228122,1.9638953208863188,1.0,1.0,27.775101021788796,lattice
128,128,87,104,4.618802506005169,1.2810442919180058,1.0,1.1950120171721952,1.706541357984693,1.0,1.0,23.76964240941435,lattice
129,129,88,89,4.618802153517006,1.477128223423499,1.0,1.3779274641349257,2.616248962169613,1.0,1.0,26.82508746870056,lattice
130,130,89,90,4.618802153517006,1.6134224347753725,1.0,1.5050684489501027,3.409327761903884,1.0,1.0,27.939293906202245,lattice
131,131,89,106,4.618802506005169,1.536892119014233,1.0,1.4336776354308927,2.9468262620780594,1.0,1.0,22.36585622330811,lattice
132,132,90,91,4.618802153517003,1.719005979111547,1.0,1.6035612291938748,4.123411160669906,1.0,1.0,23.845840745257885,lattice
133,133,91,92,4.618802153517006,1.4184092200586351,1.0,1.3231519029344545,2.316482998920284,1.0,1.0,27.30974530718575,lattice
134,134,91,108,4.618802506005169,1.3725894971944967,1.0,1.2804092365424249,2.0991641226241256,1.0,1.0,23.026460788735072,lattice
135,135,92,93,4.618802153517006,1.4184106018066451,1.0,1.3231531918872355,2.316489768755491,1.0,1.0,32.253011027386606,lattice
136,136,94,95,4.618802153517006,1.6044201909846032,1.0,1.4966707765196148,3.35257758138761,1.0,1.0,38.63760123628555,lattice
137,137,94,96,4.618802153517006,1.704105205140636,1.0,1.5896611592027945,4.017109677361272,1.0,1.0,22.862870886779806,lattice
138,138,94,110,4.618806320702436,1.6651286032116452,1.0,1.553300740733148,3.74771578603102,1.0,1.0,31.393807603713263,lattice
139,139,95,97,4.61880068523942,1.4750120392335853,1.0,1.3759538357345318,2.6050231658603593,1.0,1.0,24.17597720280893,lattice
140,140,96,111,4.618804237111132,1.4184100530147934,1.0,1.3231520830621288,2.3164839449856998,1.0,1.0,42.57341177427065,lattice
141,141,97,98,4.618802153517006,1.3516745134381494,1.0,1.2608989558949408,2.0046606025629203,1.0,1.0,32.690494000742355,lattice
142,142,97,114,4.618806320702436,1.4421066217880707,1.0,1.3452566243346613,2.4345316102570904,1.0,1.0,26.459654108890064,lattice
143,143,98,99,4.618802153517006,1.2371960203795123,1.0,1.154108592582622,1.5372341482656702,1.0,1.0,24.666579241861243,lattice
144,144,99,100,4.618802153517007,1.1548740107279762,1.0,1.0773151523092177,1.2503405168460169,1.0,1.0,28.456598710706714,lattice
145,145,99,116,4.618806320702436,1.2364469935659042,1.0,1.1534088281703003,1.5344396547543795,1.0,1.0,25.112559551971337,lattice
