edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
86,86,59,60,4.618802153517005,1.6978793609136091,1.0,1.5838380311783067,3.973125662127594,1.0,1.0,28.304207871692256,lattice
87,87,59,76,4.618798691312882,1.7335493168753742,1.0,1.617113358179086,4.228841364488927,1.0,1.0,23.025975611560256,lattice
88,88,60,61,4.618808026628898,1.7030030700286414,1.0,1.5886155764958751,4.009188256481893,1.0,1.0,24.72446049236425,lattice
89,89,61,62,4.618802153517005,1.7080109706059894,1.0,1.5932891318379037,4.044676401893259,1.0,1.0,28.547550815906362,lattice
90,90,61,78,4.618798691307903,1.7413413810295566,1.0,1.6243820588222637,4.286122233521741,1.0,1.0,21.949521773668422,lattice
91,91,62,63,4.618802153517005,1.7176234354650248,1.0,1.6022559570244195,4.11335019027094,1.0,1.0,19.589465374728164,lattice
92,92,63,64,4.618802153517005,1.7268623463582333,1.0,1.6108743187150034,4.180083657504271,1.0,1.0,27.971977572294126,lattice
93,93,63,80,4.618798691307903,1.7555881753952747,1.0,1.637671949831297,4.392186081683695,1.0,1.0,20.63506548186156,lattice
94,94,64,65,4.618802153517005,1.7410587309214975,1.0,1.6241171758308541,4.284025801067247,1.0,1.0,11.670328594288005,lattice
95,95,65,66,4.618802153517005,1.394648708052937,1.0,1.300974447771926,2.201944154367945,1.0,1.0,30.991254384976497,lattice
96,96,65,82,4.618798691307903,1.418417468261719,1.0,1.3231477253484771,2.3164610575022557,1.0,1.0,24.53313193828308,lattice
97,97,66,67,4.618802153517009,1.394659637703299,1.0,1.3009846433113186,2.201995923680577,1.0,1.0,33.73512797068044,lattice
98,98,68,69,4.618802153517006,1.7414672606665778,1.0,1.6244982658906197,4.28704217719439,1.0,1.0,16.745806397047524,lattice
99,99,68,70,4.618802153517006,1.7507128377408916,1.0,1.6331228460154459,4.355685987287617,1.0,1.0,16.66986498811063,lattice
100,100,68,84,4.618806320702435,1.755581509222175,1.0,1.637663026285789,4.3921142840465315,1.0,1.0,17.657969232736793,lattice
101,101,69,71,4.618802153517006,1.7351023232409186,1.0,1.6185608417173234,4.240207281946173,1.0,1.0,23.658347893182572,lattice
102,102,70,85,4.61880423711113,1.418413174383956,1.0,1.3231421311741716,2.3164316761295853,1.0,1.0,11.248721226115709,lattice
103,103,71,72,4.618802153517006,1.7287495864294284,1.0,1.6126347986805023,4.193803533922933,1.0,1.0,23.48930707437478,lattice
104,104,71,88,4.618806320702435,1.7399832140652922,1.0,1.623112433722965,4.276079923342836,1.0,1.0,21.198968493944072,lattice
105,105,72,73,4.618802153517006,1.7290688852221352,1.0,1.6129326511562672,4.196127740547323,1.0,1.0,26.957576992195786,lattice
106,106,73,74,4.618802153517007,1.7295523169426636,1.0,1.6133836122563763,4.199648320585751,1.0,1.0,27.543928300835674,lattice
107,107,73,90,4.618806320702435,1.7341139160216086,1.0,1.617637363299917,4.232953604318125,1.0,1.0,22.79873305200497,lattice
108,108,74,75,4.618802153517006,1.732677330682367,1.0,1.6162987284435677,4.222453677214771,1.0,1.0,28.365078969171332,lattice
109,109,75,76,4.618802153517007,1.735914357692308,1.0,1.6193183343144681,4.246163367694922,1.0,1.0,28.655523899719483,lattice
110,110,75,92,4.618806320702435,1.7378254658348267,1.0,1.6210996166145002,4.260191379360448,1.0,1.0,23.149375228416645,lattice
111,111,76,77,4.618802153517005,1.7387043937772153,1.0,1.6219209722647048,4.266670139976506,1.0,1.0,27.48431811260197,lattice
112,112,77,78,4.618802153517006,1.744397184343774,1.0,1.6272313956142155,4.308716746482903,1.0,1.0,27.40492344207062,lattice
113,113,77,94,4.618806320707413,1.7467762308932882,1.0,1.6294491788040817,4.3263580529720835,1.0,1.0,22.92961126821107,lattice
114,114,78,79,4.618802153517006,1.749405084922449,1.0,1.6319029309278892,4.345932405842225,1.0,1.0,23.56947532321463,lattice
115,115,79,80,4.618802153517006,1.7555842863596458,1.0,1.6376670944272778,4.392147015664285,1.0,1.0,24.18882791702299,lattice
116,116,79,96,4.618806320702435,1.7586478811774917,1.0,1.6405234368959956,4.41516885578185,1.0,1.0,21.489878519007256,lattice
