edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
176,176,121,122,4.618802153517005,1.0719999535933185,1.0,1.0000067388761127,1.0000202167645764,1.0,1.0,23.16994627588045,lattice
177,177,121,138,4.618806320702436,1.071992602539062,1.0,0.9999989792816832,0.999996937848175,1.0,1.0,26.798348873161014,lattice
178,178,122,123,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,45.33727235932516,lattice
179,179,123,124,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,30.839049606602664,lattice
180,180,123,140,4.618806320702436,1.071992602539062,1.0,0.9999989792816832,0.999996937848175,1.0,1.0,32.99537161900192,lattice
181,181,124,125,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,57.92841240329927,lattice
182,182,125,126,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,37.611859932930635,lattice
183,183,125,142,4.618806320702436,1.071992602539062,1.0,0.9999989792816832,0.999996937848175,1.0,1.0,44.62869541129748,lattice
184,184,126,127,4.618802153517009,1.0720002319335968,1.0,1.000006998523655,1.0000209957179036,1.0,1.0,44.4183907151295,lattice
185,185,128,129,4.618802153517005,1.0719861223166465,1.0,0.9999938364782791,0.999981509548804,1.0,1.0,51.91783557338594,lattice
186,186,128,130,4.618802153517005,1.0719866355069247,1.0,0.9999943152038002,0.9999829457083516,1.0,1.0,33.23788909648751,lattice
187,187,128,145,4.618791061913685,1.0719926025391342,1.0,1.0000022829109843,1.0000068487485878,1.0,1.0,36.52950871740466,lattice
188,188,129,131,4.618800685239419,1.0719861223167146,1.0,0.9999941543679066,0.9999824632062337,1.0,1.0,25.639374754445065,lattice
189,189,131,132,4.618802153517005,1.0719868731255429,1.0,0.9999945368644623,0.9999836106829245,1.0,1.0,34.258882056128016,lattice
190,190,131,144,4.618791061913374,1.071992602539062,1.0,1.0000022829109843,1.0000068487485878,1.0,1.0,22.76243378881595,lattice
191,191,132,133,4.618802153517005,1.0719861223166478,1.0,0.9999938364782803,0.9999815095488077,1.0,1.0,19.52261584726007,lattice
192,192,133,134,4.618802153517006,1.0719861223166451,1.0,0.9999938364782776,0.9999815095487994,1.0,1.0,25.30633487188716,lattice
193,193,133,147,4.618791061913374,1.071992602539062,1.0,1.0000022829109843,1.0000068487485878,1.0,1.0,34.62357092902455,lattice
194,194,134,135,4.61880509007264,1.0719871486976496,1.0,0.9999941581505073,0.9999824745539034,1.0,1.0,25.444145572487862,lattice
195,195,135,136,4.618802153517006,1.0719861223166451,1.0,0.9999938364782776,0.9999815095487994,1.0,1.0,26.129378694795257,lattice
196,196,135,149,4.618791061914618,1.0719926025393514,1.0,1.0000022829109847,1.0000068487485896,1.0,1.0,47.841876699543675,lattice
197,197,136,137,4.618799216961991,1.071986122316819,1.0,0.999994472257736,0.9999834168648757,1.0,1.0,24.313914672575777,lattice
198,198,137,138,4.618802153517005,1.0719861223166478,1.0,0.9999938364782803,0.9999815095488077,1.0,1.0,18.914285290191568,lattice
199,199,137,151,4.618791061913374,1.071992602539062,1.0,1.0000022829109843,1.0000068487485878,1.0,1.0,34.787089956280504,lattice
200,200,138,139,4.618802153517005,1.0719868731255429,1.0,0.9999945368644623,0.9999836106829245,1.0,1.0,33.14777070401698,lattice
201,201,139,140,4.618802153517005,1.0719861223166478,1.0,0.9999938364782803,0.9999815095488077,1.0,1.0,22.96675192609554,lattice
202,202,139,153,4.618791061913374,1.071992602539062,1.0,1.0000022829109843,1.0000068487485878,1.0,1.0,24.10351246175866,lattice
203,203,140,141,4.618802153517005,1.0719861223166478,1.0,0.9999938364782803,0.9999815095488077,1.0,1.0,50.661925239537766,lattice
204,204,141,142,4.618802153517005,1.0719861223166447,1.0,0.9999938364782774,0.999981509548799,1.0,1.0,26.476355666785988,lattice
205,205,141,155,4.618791061913374,1.071992602539062,1.0,1.0000022829109843,1.0000068487485878,1.0,1.0,35.35462701503618,lattice
206,206,143,144,4.618802153517007,1.0719993368175957,1.0,1.0000061635217228,1.0000184906791356,1.0,1.0,30.41490373432376,lattice
