edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
49,49,32,50,4.618798691307905,1.0720078613281245,1.0,1.0000051430629116,1.0000154292680885,1.0,1.0,23.127149753606414,lattice
50,50,33,162,0.6035479927648686,0.95,1.0,6.781801794327858,311.91429484604487,1.1006965915488953,1.0,34.367118690302355,lattice
51,50,162,163,0.6433011964828428,0.95,1.0,6.362716069353572,257.58918853059373,1.1006965915488953,1.0,34.35827327703092,lattice
52,50,163,164,0.5784093572982245,0.95,1.0,7.076550212491397,354.3763884511893,1.1006965915488953,1.0,34.20812403542233,lattice
53,50,164,165,0.7166913471614963,0.95,1.0,5.711165450101954,186.28342962382294,1.1006965915488953,1.0,33.957347688829095,lattice
54,50,165,166,0.7166913471614967,0.95,1.0,5.711165450101951,186.28342962382263,1.1006965915488953,1.0,33.702300430421126,lattice
55,50,166,167,0.5784093572982245,0.95,1.0,7.076550212491397,354.3763884511893,1.1006965915488953,1.0,33.316135408544945,lattice
56,50,167,168,0.6433011964828428,0.95,1.0,6.362716069353572,257.58918853059373,1.1006965915488953,1.0,32.93126808853941,lattice
57,50,168,36,0.6035479927648686,0.95,1.0,6.781801794327858,311.91429484604487,1.1006965915488953,1.0,32.31053070160033,lattice
58,51,34,35,4.618802153517009,1.0720078613281245,1.0,1.000004393468797,1.0000131804642989,1.0,1.0,25.002338169449434,lattice
59,52,35,51,4.618800422413426,1.071996544269601,1.0,0.9999942113350051,0.9999826341055414,1.0,1.0,22.494153536062367,lattice
60,53,36,37,4.618802153517005,1.071995406529346,1.0,0.9999927752205112,0.999978325818126,1.0,1.0,23.46627150484455,lattice
61,54,36,54,4.618798691307905,1.0720078613281245,1.0,1.0000051430629116,1.0000154292680885,1.0,1.0,23.26326872051785,lattice
62,55,37,169,0.6035479927648686,0.95,1.0,6.781801794327858,311.91429484604487,1.1006965915488953,1.0,30.61656295141626,lattice
63,55,169,170,0.6433011964828428,0.95,1.0,6.362716069353572,257.58918853059373,1.1006965915488953,1.0,30.56315688744342,lattice
64,55,170,171,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.1006965915488953,1.0,30.280802701293407,lattice
65,55,171,172,0.7166913471614981,0.95,1.0,5.71116545010194,186.28342962382152,1.1006965915488953,1.0,29.9219198345503,lattice
66,55,172,173,0.7166913471614985,0.95,1.0,5.711165450101936,186.28342962382126,1.1006965915488953,1.0,29.54237769951846,lattice
67,55,173,174,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.1006965915488953,1.0,29.05114420080144,lattice
68,55,174,175,0.6433011964828428,0.95,1.0,6.362716069353572,257.58918853059373,1.1006965915488953,1.0,28.566641786097023,lattice
69,55,175,38,0.6035479927648686,0.95,1.0,6.781801794327858,311.91429484604487,1.1006965915488953,1.0,27.96972327854266,lattice
