edge,node_i,node_j,x_i_flat_mm,y_i_flat_mm,x_j_flat_mm,y_j_flat_mm,rest_length_mm,direct_stretch,relaxed_stretch,relaxed_strain_pct,boundary_edge,x_i_relaxed_mm,y_i_relaxed_mm,z_i_relaxed_mm,x_j_relaxed_mm,y_j_relaxed_mm,z_j_relaxed_mm
215,154,159,-11.997718128442331,25.946548531629716,-15.997718128442333,23.63714745487121,4.6188021535170085,1.4015818310420225,1.0952360459667625,9.52360459667625,True,-11.741032201043332,25.61306296155598,26.57082791949598,-15.185210747460744,23.04165371339767,29.23835821456207
216,155,156,-7.99771812844233,23.63714745487121,-7.99771812844233,19.01834530135421,4.618802153517002,1.1786395877055864,1.1107774003929287,11.077740039292872,True,-8.308413533360877,23.639507842063157,22.883651953062916,-8.186975792167589,19.309813518716574,20.133991880102524
217,156,157,-7.99771812844233,19.01834530135421,-11.997718128442331,16.708944224595704,4.618802153517008,1.0025580047861082,1.0477924281041542,4.779242810415418,True,-8.186975792167589,19.309813518716574,20.133991880102524,-12.491019654341239,17.30041789025639,21.060674341996368
218,157,158,-11.997718128442331,16.708944224595704,-15.997718128442333,19.01834530135421,4.6188021535170085,1.6561871200278178,1.2355527729073366,23.555277290733656,True,-12.491019654341239,17.30041789025639,21.060674341996368,-15.506672455722198,18.999339157739506,25.59793915765153
219,158,159,-15.997718128442333,19.01834530135421,-15.997718128442333,23.63714745487121,4.618802153517002,1.5233623477969664,1.179836366567714,17.983636656771406,True,-15.506672455722198,18.999339157739506,25.59793915765153,-15.185210747460744,23.04165371339767,29.23835821456207
220,160,161,8.000000590118876,32.868103139100604,12.000000590118876,30.5587020623421,4.618802153517007,1.2090658529378147,1.0840287853643045,8.402878536430446,True,8.036950181436682,32.7733708477614,26.336535168417853,11.619037870909628,30.378772263901563,28.886777921647877
221,160,162,8.000000590118876,32.868103139100604,4.0000005901188755,30.5587020623421,4.618802153517008,1.1373936940469225,1.0785679105712958,7.856791057129575,True,8.036950181436682,32.7733708477614,26.336535168417853,4.4503706749214516,30.322804305631163,23.897596026645015
222,160,172,8.000000590118876,32.868103139100604,7.999993218315973,37.48689512583077,4.618791986736048,1.0262315709307979,1.0333573404981231,3.335734049812311,True,8.036950181436682,32.7733708477614,26.336535168417853,7.895387673617181,37.44170104978641,27.319830960792878
223,162,167,4.0000005901188755,30.5587020623421,2.828200636599752e-16,32.8681040639174,4.61880312698337,1.000009473890646,1.0655829346376597,6.558293463765974,False,4.4503706749214516,30.322804305631163,23.897596026645015,0.11062122485922804,32.64252557215622,23.803926574444617
224,163,164,-8.0,32.8681040639174,-3.999999999999999,30.558702987158895,4.618802153517008,1.1375631078579085,1.0890972266663779,8.909722666637787,True,-8.00446933429162,32.76870143317808,26.311461714365137,-4.269921125205369,30.438705869020904,23.87662371431058
225,163,166,-8.0,32.8681040639174,-12.0,30.558702987158895,4.618802153517007,1.2086758927203065,1.0829244473770823,8.292444737708227,True,-8.00446933429162,32.76870143317808,26.311461714365137,-11.58644420434257,30.346927358092575,28.825941252110944
226,163,170,-8.0,32.8681040639174,-8.0,37.48689512583077,4.61879106191337,1.0264511047791636,1.0345148007218734,3.4514800721873407,True,-8.00446933429162,32.76870143317808,26.311461714365137,-7.892951641422769,37.43862193934791,27.316785163725548
227,164,167,-3.999999999999999,30.558702987158895,2.828200636599752e-16,32.8681040639174,4.618802153517007,1.0000119646583951,1.0617922077520092,6.179220775200922,False,-4.269921125205369,30.438705869020904,23.87662371431058,0.11062122485922804,32.64252557215622,23.803926574444617
228,165,166,-12.0,25.939900833641886,-12.0,30.558702987158895,4.618802153517009,1.1307362820179112,1.0975777083068028,9.757770830680279,True,-11.543872067936938,25.842206402327943,26.500979100368866,-11.58644420434257,30.346927358092575,28.825941252110944
229,167,169,2.828200636599752e-16,32.8681040639174,8.881784197001252e-16,37.48689512583077,4.61879106191337,1.0175118525515978,1.0540756073386655,5.4075607338665455,True,0.11062122485922804,32.64252557215622,23.803926574444617,0.0034211625523203676,37.424092292672604,24.713847214459555
230,168,169,-3.9999999999999996,39.796296202589275,8.881784197001252e-16,37.48689512583077,4.618802153517007,1.0213665428781429,1.026159966636593,2.6159966636593035,True,-4.0229697012181145,39.73004752873625,25.680717581574882,0.0034211625523203676,37.424092292672604,24.713847214459555
231,168,170,-3.9999999999999996,39.796296202589275,-8.0,37.48689512583077,4.618802153517007,1.0673374905684312,1.0361612277094494,3.6161227709449406,True,-4.0229697012181145,39.73004752873625,25.680717581574882,-7.892951641422769,37.43862193934791,27.316785163725548
232,169,171,8.881784197001252e-16,37.48689512583077,3.9999932183159728,39.796296202589275,4.618796280407603,1.021362781179403,1.0253623835226278,2.5362383522627763,True,0.0034211625523203676,37.424092292672604,24.713847214459555,4.024593870258343,39.73135754208018,25.68122741769624
233,171,172,3.9999932183159728,39.796296202589275,7.999993218315973,37.48689512583077,4.618802153517007,1.067067490348222,1.0363078940162038,3.6307894016203823,True,4.024593870258343,39.73135754208018,25.68122741769624,7.895387673617181,37.44170104978641,27.319830960792878
