edge,node_i,node_j,x_i_flat_mm,y_i_flat_mm,x_j_flat_mm,y_j_flat_mm,rest_length_mm,direct_stretch,relaxed_stretch,relaxed_strain_pct,boundary_edge,x_i_relaxed_mm,y_i_relaxed_mm,z_i_relaxed_mm,x_j_relaxed_mm,y_j_relaxed_mm,z_j_relaxed_mm
210,148,149,-20.000001907348633,38.7233286732924,-16.000001907348633,36.413927596533895,4.618802153517007,1.8299706191450549,1.381663588257615,38.16635882576149,True,-19.567069641853788,38.07394985961972,3.9078930925082234,-16.1984331429492,36.43119040352425,9.073049491381104
211,148,150,-20.000001907348633,38.7233286732924,-24.000001907348633,36.413927596533895,4.618802153517007,1.0,1.0548078506976175,5.480785069761751,True,-19.567069641853788,38.07394985961972,3.9078930925082234,-23.945462958116725,36.139709196963985,3.0
212,149,151,-16.000001907348633,36.413927596533895,-12.000001907348633,38.7233286732924,4.618802153517007,1.0564651116288197,1.2211757606509672,22.11757606509672,True,-16.1984331429492,36.43119040352425,9.073049491381104,-11.79739921365166,37.86488053472851,12.29627738384502
213,151,152,-12.000001907348633,38.7233286732924,-8.000001907348633,36.413927596533895,4.618802153517007,2.403818388375471,1.278681274402477,27.86812744024769,True,-11.79739921365166,37.86488053472851,12.29627738384502,-8.524930804355844,37.03916322983637,17.14289392270215
214,152,153,-8.000001907348633,36.413927596533895,-4.000001907348633,38.7233286732924,4.618802153517007,1.1920589304567553,1.0465630692643288,4.656306926432885,True,-8.524930804355844,37.03916322983637,17.14289392270215,-3.8521415259278786,38.21806460655832,16.76671656258883
215,153,154,-4.000001907348633,38.7233286732924,-1.9073486319243216e-06,36.413927596533895,4.618802153517008,1.46264627140028,1.118044032111915,11.804403211191495,True,-3.8521415259278786,38.21806460655832,16.76671656258883,-0.01566804260517153,36.79165895692808,19.915364510455895
216,154,155,-1.9073486319243216e-06,36.413927596533895,3.9999980926513676,38.7233286732924,4.618802153517007,1.4601716483725558,1.1163595943294213,11.635959432942133,True,-0.01566804260517153,36.79165895692808,19.915364510455895,3.836541249344096,38.21571265411889,16.797768025870525
217,155,156,3.9999980926513676,38.7233286732924,7.999998092651368,36.413927596533895,4.618802153517007,1.1901816590805947,1.0423785272530377,4.23785272530377,True,3.836541249344096,38.21571265411889,16.797768025870525,8.447689711129918,36.95261517530143,17.36494685955272
218,156,157,7.999998092651368,36.413927596533895,11.999998092651367,38.7233286732924,4.618802153517007,2.6474015078408826,1.2640789435824153,26.407894358241535,True,8.447689711129918,36.95261517530143,17.36494685955272,11.707585129547596,37.789565126601026,12.594094148945073
219,157,158,11.999998092651367,38.7233286732924,15.999998092651367,36.413927596533895,4.618802153517007,1.1795341158831267,1.2042929138062912,20.429291380629124,True,11.707585129547596,37.789565126601026,12.594094148945073,16.123964722218254,36.42744040967164,9.498872365263242
220,158,159,15.999998092651367,36.413927596533895,19.999998092651367,38.7233286732924,4.618802153517007,1.8462371967409845,1.4244088281690301,42.44088281690301,True,16.123964722218254,36.42744040967164,9.498872365263242,19.127726721982416,38.13162586965584,3.8991196943776965
221,159,160,19.999998092651367,38.7233286732924,23.999998092651367,36.413927596533895,4.618802153517007,1.00385497317811,1.0903644025964987,9.036440259649869,True,19.127726721982416,38.13162586965584,3.8991196943776965,23.668321445848193,35.97289045567051,3.6059571417445317
222,161,162,-8.00918120425204,45.646042380554825,-4.009181204252038,43.33664130379632,4.618802153517008,1.0,1.0115860354278918,1.1586035427891828,True,-8.02681530818929,45.60467949187639,3.0,-4.088943456454337,43.08998272482907,2.9999999999999996
223,161,166,-8.00918120425204,45.646042380554825,-12.009181204252041,43.33664130379632,4.6188021535170085,1.0,1.0215502155587617,2.1550215558761687,True,-8.02681530818929,45.60467949187639,3.0,-11.94610362291054,42.977533558587425,3.0
224,162,163,-4.009181204252038,43.33664130379632,-4.009181204252038,38.71783915027931,4.618802153517009,2.9083074986432447,1.2579129585224758,25.791295852247575,True,-4.088943456454337,43.08998272482907,2.9999999999999996,-4.555281615676024,40.614659741629765,8.235646896302892
225,163,164,-4.009181204252038,38.71783915027931,-8.00918120425204,36.408438073520806,4.618802153517008,1.1915162369714978,1.2209397992054003,22.09397992054003,True,-4.555281615676024,40.614659741629765,8.235646896302892,-8.711480331064822,39.09986246506149,11.733199369936605
226,164,165,-8.00918120425204,36.408438073520806,-12.009181204252041,38.71783915027931,4.6188021535170085,2.4241371799735925,1.2047097604049488,20.470976040494882,True,-8.711480331064822,39.09986246506149,11.733199369936605,-11.755166445449994,38.98722115918993,7.076494556584565
227,165,166,-12.009181204252041,38.71783915027931,-12.009181204252041,43.33664130379632,4.618802153517009,1.5395523840197463,1.2357346863376752,23.573468633767526,True,-11.755166445449994,38.98722115918993,7.076494556584565,-11.94610362291054,42.977533558587425,3.0
228,167,168,8.009177389554772,45.646042380554825,12.009177389554772,43.33664130379632,4.618802153517007,1.0,1.0314955290333656,3.149552903336561,True,7.912639759385175,45.52834796105573,3.0,11.915278807341386,42.944322958213505,3.0
229,167,172,8.009177389554772,45.646042380554825,4.009177389554771,43.33664130379632,4.618802153517008,1.0192126618931836,1.0764699501474155,7.646995014741553,True,7.912639759385175,45.52834796105573,3.0,3.5364084318592233,43.18664426038331,3.292957828146515
230,168,169,12.009177389554772,43.33664130379632,12.009177389554772,38.71783915027931,4.618802153517009,1.3653349228501688,1.2695509130599896,26.955091305998955,True,11.915278807341386,42.944322958213505,3.0,11.648327477734894,38.87294606860405,7.211511643326312
231,169,170,12.009177389554772,38.71783915027931,8.009177389554772,36.408438073520806,4.618802153517007,2.645576581296461,1.242643265791836,24.264326579183603,True,11.648327477734894,38.87294606860405,7.211511643326312,8.617582745997597,39.02717745047257,12.083156932165933
232,170,171,8.009177389554772,36.408438073520806,4.009177389554771,38.71783915027931,4.618802153517008,1.189780714363368,1.2283978782285292,22.83978782285292,True,8.617582745997597,39.02717745047257,12.083156932165933,4.539811991054416,40.59045684284151,8.461124544233215
233,171,172,4.009177389554771,38.71783915027931,4.009177389554771,43.33664130379632,4.618802153517009,2.727226923638548,1.2708932946247815,27.08932946247815,True,4.539811991054416,40.59045684284151,8.461124544233215,3.5364084318592233,43.18664426038331,3.292957828146515
