cell,x0_mm,y0_mm,z_direct_mm,direct_edge_stretch_max,direct_edge_stretch_mean,x_relaxed_mm,y_relaxed_mm,z_relaxed_mm,relaxed_edge_stretch_max,relaxed_edge_stretch_mean,xy_shift_mm,boundary_cell,candidate_hex_side_mm,candidate_ligament_gap_mm,candidate_hole_scale
38,-24.0,0.5364875793457031,17.03188031271061,1.2959304427646106,1.1465661544318215,-22.57102455768931,-0.44324006166456853,15.119269249116478,1.0303021034954603,1.006847501955278,1.7325810414773057,False,3.9090263764273976,1.2293677079008845,0.9772565941068494
39,-16.0,0.5364875793457031,10.437649076320646,1.3008813623619766,1.1305752756606482,-15.935226124904608,0.11743515603829124,10.262391895754048,1.0909467214848017,1.0574459315582307,0.4240289947334826,False,3.7269578065179467,1.5447197214454595,0.9317394516294867
40,-8.0,0.5364875793457031,7.1424502028115935,1.1488314697122626,1.0512837681263802,-8.255705736069332,0.6397079689688131,7.241309724652712,1.1262511787082408,1.095162971319617,0.27575328156289586,False,3.620966009533906,1.7283028990073435,0.9052415023834764
41,-0.0,0.5364875793457031,6.126061542761924,1.0780090806656226,1.0314061275798874,0.058458638236934035,0.763390014874916,6.197419678752716,1.1484819680219374,1.10753663111296,0.2343120304926858,False,3.554224258122191,1.843903003438566,0.8885560645305477
42,8.0,0.5364875793457031,7.1424512900054316,1.148831402814789,1.0512837384720222,8.471124714838977,0.5448282237981836,7.271170392398852,1.1289640171465636,1.0953458160996405,0.4711985391339728,False,3.6128214679202113,1.742409658886622,0.9032053669800528
43,16.0,0.5364875793457031,10.437649076320646,1.3008828856627679,1.1305755225441954,16.404828418770343,0.14995928339383718,10.53786225665152,1.1175004392293684,1.0676970318066616,0.5597232996897212,False,3.6472376668613293,1.6827990537172068,0.9118094167153323
44,24.0,0.5364875793457031,17.03188031271061,1.2959304427646106,1.1465661492498145,23.349857208142303,0.17615535003626975,16.167209617426863,1.1175004392293684,1.045090909226646,0.7433202306433118,True,3.6472376668613293,1.6827990537172068,0.9118094167153323
45,-20.0,7.464679718017578,17.093969532402014,1.3008813623619766,1.1537829386422616,-18.551992575121066,6.404716252620911,15.060477744220991,1.041327013260045,1.0079690090192737,1.794504959725727,False,3.8759271564014512,1.2866972386767248,0.9689817891003628
46,-12.0,7.464679718017578,11.666610962468354,1.524318465025395,1.178351536262124,-11.7102193670268,7.629648754931299,11.63582764892044,1.118766876747333,1.0610429700323343,0.3334480445085694,False,3.643435541043404,1.6893845288106233,0.910858885260851
47,-4.0,7.464679718017578,9.34702381523217,1.298395653416262,1.1080912511920442,-4.085524479352405,8.15221878725157,9.753977530258226,1.1638366094144557,1.08603745818039,0.6928379379708101,False,3.508126225147532,1.9237471386796603,0.877031556286883
48,3.9999932183159723,7.464679718017578,9.347023399649814,1.2985818708457681,1.108122302205121,3.9535811640785816,7.998668730636639,9.63839648152959,1.1289640171465636,1.0800821829689797,0.5360021869138349,False,3.6128214679202113,1.742409658886622,0.9032053669800528
49,12.0,7.464679718017578,11.666610962468354,1.5249797774786211,1.178485044586197,11.697300415889439,7.382083368297972,11.48464372648187,1.0892646584415668,1.0519206718510337,0.3137661473258551,False,3.7320077321821348,1.5359729936206392,0.9330019330455337
50,20.0,7.464679718017578,17.093988585592133,1.3008828856627679,1.1538769669656515,18.641656936103647,6.410455640171804,15.134543977225867,1.010312885983584,0.9942575509928816,1.7194430160796557,False,3.9690384330065305,1.1254237768391278,0.9922596082516326
